Video_Code,Set,Species,Number,Mom,Neighbour,Seed_Type,Seed_Number,Seed_Mass_mg,Plant_ID,Velocity_Vals_m_sec,Data_Index
Afre1m2n5r3,A,fre,1,2,5,r,3,0.074,Afre1m2n5,NA,49
Afre1m2n5r3,A,fre,1,2,5,r,3,0.074,Afre1m2n5,NA,50
Afre1m2n5r3,A,fre,1,2,5,r,3,0.074,Afre1m2n5,NA,51
Afre1m2n5r3,A,fre,1,2,5,r,3,0.074,Afre1m2n5,NA,52
Afre1m2n5r3,A,fre,1,2,5,r,3,0.074,Afre1m2n5,NA,53
Afre1m2n5r3,A,fre,1,2,5,r,3,0.074,Afre1m2n5,NA,54
Afre1m2n5r3,A,fre,1,2,5,r,3,0.074,Afre1m2n5,NA,55
Afre1m2n5r3,A,fre,1,2,5,r,3,0.074,Afre1m2n5,NA,56
Afre1m2n5r3,A,fre,1,2,5,r,3,0.074,Afre1m2n5,NA,57
Afre1m2n5r3,A,fre,1,2,5,r,3,0.074,Afre1m2n5,NA,58
Afre1m2n5r3,A,fre,1,2,5,r,3,0.074,Afre1m2n5,NA,59
Afre1m2n5r3,A,fre,1,2,5,r,3,0.074,Afre1m2n5,NA,60
Afre1m2n5r3,A,fre,1,2,5,r,3,0.074,Afre1m2n5,NA,61
Bfre2m1n5d1,B,fre,2,1,5,d,1,0.037,Bfre2m1n5,1.258626236,1
Bfre2m1n5d1,B,fre,2,1,5,d,1,0.037,Bfre2m1n5,1.226011713,2
Bfre2m1n5d1,B,fre,2,1,5,d,1,0.037,Bfre2m1n5,1.256600391,3
Bfre2m1n5d1,B,fre,2,1,5,d,1,0.037,Bfre2m1n5,1.152284267,4
Bfre2m1n5d1,B,fre,2,1,5,d,1,0.037,Bfre2m1n5,1.207971851,5
Bfre2m1n5d1,B,fre,2,1,5,d,1,0.037,Bfre2m1n5,1.211934364,6
Bfre2m1n5d1,B,fre,2,1,5,d,1,0.037,Bfre2m1n5,1.172911998,7
Bfre2m1n5d1,B,fre,2,1,5,d,1,0.037,Bfre2m1n5,1.121547015,8
Bfre2m1n5d1,B,fre,2,1,5,d,1,0.037,Bfre2m1n5,1.202906103,9
Bfre2m1n5d1,B,fre,2,1,5,d,1,0.037,Bfre2m1n5,1.125851071,10
Bfre2m1n5d1,B,fre,2,1,5,d,1,0.037,Bfre2m1n5,1.116674402,11
Bfre2m1n5d1,B,fre,2,1,5,d,1,0.037,Bfre2m1n5,1.143745182,12
Bfre2m1n5d1,B,fre,2,1,5,d,1,0.037,Bfre2m1n5,1.153168793,13
Bfre2m1n5d1,B,fre,2,1,5,d,1,0.037,Bfre2m1n5,1.122544355,14
Bfre2m1n5d1,B,fre,2,1,5,d,1,0.037,Bfre2m1n5,1.154544377,15
Bfre2m1n5d1,B,fre,2,1,5,d,1,0.037,Bfre2m1n5,1.165232086,16
Bfre2m1n5d1,B,fre,2,1,5,d,1,0.037,Bfre2m1n5,1.22699466,17
Bfre2m1n5d1,B,fre,2,1,5,d,1,0.037,Bfre2m1n5,1.121131018,18
Bfre2m1n5d1,B,fre,2,1,5,d,1,0.037,Bfre2m1n5,1.177987877,19
Bfre2m1n5d1,B,fre,2,1,5,d,1,0.037,Bfre2m1n5,1.23434244,20
Bfre2m1n5d1,B,fre,2,1,5,d,1,0.037,Bfre2m1n5,NA,21
Bfre2m1n5d1,B,fre,2,1,5,d,1,0.037,Bfre2m1n5,NA,22
Bfre2m1n5d1,B,fre,2,1,5,d,1,0.037,Bfre2m1n5,NA,23
Bfre2m1n5d1,B,fre,2,1,5,d,1,0.037,Bfre2m1n5,NA,24
Bfre2m1n5d1,B,fre,2,1,5,d,1,0.037,Bfre2m1n5,NA,25
Bfre2m1n5d1,B,fre,2,1,5,d,1,0.037,Bfre2m1n5,NA,26
Bfre2m1n5d1,B,fre,2,1,5,d,1,0.037,Bfre2m1n5,NA,27
Bfre2m1n5d1,B,fre,2,1,5,d,1,0.037,Bfre2m1n5,NA,28
Bfre2m1n5d1,B,fre,2,1,5,d,1,0.037,Bfre2m1n5,NA,29
Bfre2m1n5d1,B,fre,2,1,5,d,1,0.037,Bfre2m1n5,NA,30
Bfre2m1n5d1,B,fre,2,1,5,d,1,0.037,Bfre2m1n5,NA,31
Bfre2m1n5d1,B,fre,2,1,5,d,1,0.037,Bfre2m1n5,NA,32
Bfre2m1n5d1,B,fre,2,1,5,d,1,0.037,Bfre2m1n5,NA,33
Bfre2m1n5d1,B,fre,2,1,5,d,1,0.037,Bfre2m1n5,NA,34
Bfre2m1n5d1,B,fre,2,1,5,d,1,0.037,Bfre2m1n5,NA,35
Bfre2m1n5d1,B,fre,2,1,5,d,1,0.037,Bfre2m1n5,NA,36
Bfre2m1n5d1,B,fre,2,1,5,d,1,0.037,Bfre2m1n5,NA,37
Bfre2m1n5d1,B,fre,2,1,5,d,1,0.037,Bfre2m1n5,NA,38
Bfre2m1n5d1,B,fre,2,1,5,d,1,0.037,Bfre2m1n5,NA,39
Bfre2m1n5d1,B,fre,2,1,5,d,1,0.037,Bfre2m1n5,NA,40
Bfre2m1n5d1,B,fre,2,1,5,d,1,0.037,Bfre2m1n5,NA,41
Bfre2m1n5d1,B,fre,2,1,5,d,1,0.037,Bfre2m1n5,NA,42
Bfre2m1n5d1,B,fre,2,1,5,d,1,0.037,Bfre2m1n5,NA,43
Bfre2m1n5d1,B,fre,2,1,5,d,1,0.037,Bfre2m1n5,NA,44
Bfre2m1n5d1,B,fre,2,1,5,d,1,0.037,Bfre2m1n5,NA,45
Bfre2m1n5d1,B,fre,2,1,5,d,1,0.037,Bfre2m1n5,NA,46
Bfre2m1n5d1,B,fre,2,1,5,d,1,0.037,Bfre2m1n5,NA,47
Bfre2m1n5d1,B,fre,2,1,5,d,1,0.037,Bfre2m1n5,NA,48
Bfre2m1n5d1,B,fre,2,1,5,d,1,0.037,Bfre2m1n5,NA,49
Bfre2m1n5d1,B,fre,2,1,5,d,1,0.037,Bfre2m1n5,NA,50
Bfre2m1n5d1,B,fre,2,1,5,d,1,0.037,Bfre2m1n5,NA,51
Bfre2m1n5d1,B,fre,2,1,5,d,1,0.037,Bfre2m1n5,NA,52
Bfre2m1n5d1,B,fre,2,1,5,d,1,0.037,Bfre2m1n5,NA,53
Bfre2m1n5d1,B,fre,2,1,5,d,1,0.037,Bfre2m1n5,NA,54
Bfre2m1n5d1,B,fre,2,1,5,d,1,0.037,Bfre2m1n5,NA,55
Bfre2m1n5d1,B,fre,2,1,5,d,1,0.037,Bfre2m1n5,NA,56
Bfre2m1n5d1,B,fre,2,1,5,d,1,0.037,Bfre2m1n5,NA,57
Bfre2m1n5d1,B,fre,2,1,5,d,1,0.037,Bfre2m1n5,NA,58
Bfre2m1n5d1,B,fre,2,1,5,d,1,0.037,Bfre2m1n5,NA,59
Bfre2m1n5d1,B,fre,2,1,5,d,1,0.037,Bfre2m1n5,NA,60
Bfre2m1n5d1,B,fre,2,1,5,d,1,0.037,Bfre2m1n5,NA,61
Bfre2m1n5d2,B,fre,2,1,5,d,2,0.043,Bfre2m1n5,1.011422667,1
Bfre2m1n5d2,B,fre,2,1,5,d,2,0.043,Bfre2m1n5,0.965889284,2
Bfre2m1n5d2,B,fre,2,1,5,d,2,0.043,Bfre2m1n5,1.049773679,3
Bfre2m1n5d2,B,fre,2,1,5,d,2,0.043,Bfre2m1n5,0.907076642,4
Bfre2m1n5d2,B,fre,2,1,5,d,2,0.043,Bfre2m1n5,0.955208593,5
Bfre2m1n5d2,B,fre,2,1,5,d,2,0.043,Bfre2m1n5,0.985834173,6
Bfre2m1n5d2,B,fre,2,1,5,d,2,0.043,Bfre2m1n5,0.93943516,7
Bfre2m1n5d2,B,fre,2,1,5,d,2,0.043,Bfre2m1n5,0.953280988,8
Bfre2m1n5d2,B,fre,2,1,5,d,2,0.043,Bfre2m1n5,0.940065432,9
Bfre2m1n5d2,B,fre,2,1,5,d,2,0.043,Bfre2m1n5,0.962197086,10
Bfre2m1n5d2,B,fre,2,1,5,d,2,0.043,Bfre2m1n5,1.003773728,11
Bfre2m1n5d2,B,fre,2,1,5,d,2,0.043,Bfre2m1n5,0.97349437,12
Bfre2m1n5d2,B,fre,2,1,5,d,2,0.043,Bfre2m1n5,0.877753086,13
Bfre2m1n5d2,B,fre,2,1,5,d,2,0.043,Bfre2m1n5,1.029866617,14
Bfre2m1n5d2,B,fre,2,1,5,d,2,0.043,Bfre2m1n5,0.943228691,15
Bfre2m1n5d2,B,fre,2,1,5,d,2,0.043,Bfre2m1n5,0.986067605,16
Bfre2m1n5d2,B,fre,2,1,5,d,2,0.043,Bfre2m1n5,0.908489728,17
Bfre2m1n5d2,B,fre,2,1,5,d,2,0.043,Bfre2m1n5,1.007345481,18
Bfre2m1n5d2,B,fre,2,1,5,d,2,0.043,Bfre2m1n5,0.967298815,19
Bfre2m1n5d2,B,fre,2,1,5,d,2,0.043,Bfre2m1n5,0.962965136,20
Bfre2m1n5d2,B,fre,2,1,5,d,2,0.043,Bfre2m1n5,0.929856444,21
Bfre2m1n5d2,B,fre,2,1,5,d,2,0.043,Bfre2m1n5,0.987439358,22
Bfre2m1n5d2,B,fre,2,1,5,d,2,0.043,Bfre2m1n5,1.031997877,23
Bfre2m1n5d2,B,fre,2,1,5,d,2,0.043,Bfre2m1n5,0.991411111,24
Bfre2m1n5d2,B,fre,2,1,5,d,2,0.043,Bfre2m1n5,NA,25
Bfre2m1n5d2,B,fre,2,1,5,d,2,0.043,Bfre2m1n5,NA,26
Bfre2m1n5d2,B,fre,2,1,5,d,2,0.043,Bfre2m1n5,NA,27
Bfre2m1n5d2,B,fre,2,1,5,d,2,0.043,Bfre2m1n5,NA,28
Bfre2m1n5d2,B,fre,2,1,5,d,2,0.043,Bfre2m1n5,NA,29
Bfre2m1n5d2,B,fre,2,1,5,d,2,0.043,Bfre2m1n5,NA,30
Bfre2m1n5d2,B,fre,2,1,5,d,2,0.043,Bfre2m1n5,NA,31
Bfre2m1n5d2,B,fre,2,1,5,d,2,0.043,Bfre2m1n5,NA,32
Bfre2m1n5d2,B,fre,2,1,5,d,2,0.043,Bfre2m1n5,NA,33
Bfre2m1n5d2,B,fre,2,1,5,d,2,0.043,Bfre2m1n5,NA,34
Bfre2m1n5d2,B,fre,2,1,5,d,2,0.043,Bfre2m1n5,NA,35
Bfre2m1n5d2,B,fre,2,1,5,d,2,0.043,Bfre2m1n5,NA,36
Bfre2m1n5d2,B,fre,2,1,5,d,2,0.043,Bfre2m1n5,NA,37
Bfre2m1n5d2,B,fre,2,1,5,d,2,0.043,Bfre2m1n5,NA,38
Bfre2m1n5d2,B,fre,2,1,5,d,2,0.043,Bfre2m1n5,NA,39
Bfre2m1n5d2,B,fre,2,1,5,d,2,0.043,Bfre2m1n5,NA,40
Bfre2m1n5d2,B,fre,2,1,5,d,2,0.043,Bfre2m1n5,NA,41
Bfre2m1n5d2,B,fre,2,1,5,d,2,0.043,Bfre2m1n5,NA,42
Bfre2m1n5d2,B,fre,2,1,5,d,2,0.043,Bfre2m1n5,NA,43
Bfre2m1n5d2,B,fre,2,1,5,d,2,0.043,Bfre2m1n5,NA,44
Bfre2m1n5d2,B,fre,2,1,5,d,2,0.043,Bfre2m1n5,NA,45
Bfre2m1n5d2,B,fre,2,1,5,d,2,0.043,Bfre2m1n5,NA,46
Bfre2m1n5d2,B,fre,2,1,5,d,2,0.043,Bfre2m1n5,NA,47
Bfre2m1n5d2,B,fre,2,1,5,d,2,0.043,Bfre2m1n5,NA,48
Bfre2m1n5d2,B,fre,2,1,5,d,2,0.043,Bfre2m1n5,NA,49
Bfre2m1n5d2,B,fre,2,1,5,d,2,0.043,Bfre2m1n5,NA,50
Bfre2m1n5d2,B,fre,2,1,5,d,2,0.043,Bfre2m1n5,NA,51
Bfre2m1n5d2,B,fre,2,1,5,d,2,0.043,Bfre2m1n5,NA,52
Bfre2m1n5d2,B,fre,2,1,5,d,2,0.043,Bfre2m1n5,NA,53
Bfre2m1n5d2,B,fre,2,1,5,d,2,0.043,Bfre2m1n5,NA,54
Bfre2m1n5d2,B,fre,2,1,5,d,2,0.043,Bfre2m1n5,NA,55
Bfre2m1n5d2,B,fre,2,1,5,d,2,0.043,Bfre2m1n5,NA,56
Bfre2m1n5d2,B,fre,2,1,5,d,2,0.043,Bfre2m1n5,NA,57
Bfre2m1n5d2,B,fre,2,1,5,d,2,0.043,Bfre2m1n5,NA,58
Bfre2m1n5d2,B,fre,2,1,5,d,2,0.043,Bfre2m1n5,NA,59
Bfre2m1n5d2,B,fre,2,1,5,d,2,0.043,Bfre2m1n5,NA,60
Bfre2m1n5d2,B,fre,2,1,5,d,2,0.043,Bfre2m1n5,NA,61
Bfre2m1n5d3,B,fre,2,1,5,d,3,0.049,Bfre2m1n5,1.497571327,1
Bfre2m1n5d3,B,fre,2,1,5,d,3,0.049,Bfre2m1n5,1.417723438,2
Bfre2m1n5d3,B,fre,2,1,5,d,3,0.049,Bfre2m1n5,1.483276205,3
Bfre2m1n5d3,B,fre,2,1,5,d,3,0.049,Bfre2m1n5,1.417669482,4
Bfre2m1n5d3,B,fre,2,1,5,d,3,0.049,Bfre2m1n5,1.463516478,5
Bfre2m1n5d3,B,fre,2,1,5,d,3,0.049,Bfre2m1n5,1.396536764,6
Bfre2m1n5d3,B,fre,2,1,5,d,3,0.049,Bfre2m1n5,1.32701624,7
Bfre2m1n5d3,B,fre,2,1,5,d,3,0.049,Bfre2m1n5,1.373509935,8
Bfre2m1n5d3,B,fre,2,1,5,d,3,0.049,Bfre2m1n5,1.347218322,9
Bfre2m1n5d3,B,fre,2,1,5,d,3,0.049,Bfre2m1n5,1.390959488,10
Bfre2m1n5d3,B,fre,2,1,5,d,3,0.049,Bfre2m1n5,1.344613147,11
Bfre2m1n5d3,B,fre,2,1,5,d,3,0.049,Bfre2m1n5,1.368687151,12
Bfre2m1n5d3,B,fre,2,1,5,d,3,0.049,Bfre2m1n5,1.379926472,13
Bfre2m1n5d3,B,fre,2,1,5,d,3,0.049,Bfre2m1n5,1.309718977,14
Bfre2m1n5d3,B,fre,2,1,5,d,3,0.049,Bfre2m1n5,1.408560678,15
Bfre2m1n5d3,B,fre,2,1,5,d,3,0.049,Bfre2m1n5,1.364522784,16
Bfre2m1n5d3,B,fre,2,1,5,d,3,0.049,Bfre2m1n5,1.436294825,17
Bfre2m1n5d3,B,fre,2,1,5,d,3,0.049,Bfre2m1n5,NA,18
Bfre2m1n5d3,B,fre,2,1,5,d,3,0.049,Bfre2m1n5,NA,19
Bfre2m1n5d3,B,fre,2,1,5,d,3,0.049,Bfre2m1n5,NA,20
Bfre2m1n5d3,B,fre,2,1,5,d,3,0.049,Bfre2m1n5,NA,21
Bfre2m1n5d3,B,fre,2,1,5,d,3,0.049,Bfre2m1n5,NA,22
Bfre2m1n5d3,B,fre,2,1,5,d,3,0.049,Bfre2m1n5,NA,23
Bfre2m1n5d3,B,fre,2,1,5,d,3,0.049,Bfre2m1n5,NA,24
Bfre2m1n5d3,B,fre,2,1,5,d,3,0.049,Bfre2m1n5,NA,25
Bfre2m1n5d3,B,fre,2,1,5,d,3,0.049,Bfre2m1n5,NA,26
Bfre2m1n5d3,B,fre,2,1,5,d,3,0.049,Bfre2m1n5,NA,27
Bfre2m1n5d3,B,fre,2,1,5,d,3,0.049,Bfre2m1n5,NA,28
Bfre2m1n5d3,B,fre,2,1,5,d,3,0.049,Bfre2m1n5,NA,29
Bfre2m1n5d3,B,fre,2,1,5,d,3,0.049,Bfre2m1n5,NA,30
Bfre2m1n5d3,B,fre,2,1,5,d,3,0.049,Bfre2m1n5,NA,31
Bfre2m1n5d3,B,fre,2,1,5,d,3,0.049,Bfre2m1n5,NA,32
Bfre2m1n5d3,B,fre,2,1,5,d,3,0.049,Bfre2m1n5,NA,33
Bfre2m1n5d3,B,fre,2,1,5,d,3,0.049,Bfre2m1n5,NA,34
Bfre2m1n5d3,B,fre,2,1,5,d,3,0.049,Bfre2m1n5,NA,35
Bfre2m1n5d3,B,fre,2,1,5,d,3,0.049,Bfre2m1n5,NA,36
Bfre2m1n5d3,B,fre,2,1,5,d,3,0.049,Bfre2m1n5,NA,37
Bfre2m1n5d3,B,fre,2,1,5,d,3,0.049,Bfre2m1n5,NA,38
Bfre2m1n5d3,B,fre,2,1,5,d,3,0.049,Bfre2m1n5,NA,39
Bfre2m1n5d3,B,fre,2,1,5,d,3,0.049,Bfre2m1n5,NA,40
Bfre2m1n5d3,B,fre,2,1,5,d,3,0.049,Bfre2m1n5,NA,41
Bfre2m1n5d3,B,fre,2,1,5,d,3,0.049,Bfre2m1n5,NA,42
Bfre2m1n5d3,B,fre,2,1,5,d,3,0.049,Bfre2m1n5,NA,43
Bfre2m1n5d3,B,fre,2,1,5,d,3,0.049,Bfre2m1n5,NA,44
Bfre2m1n5d3,B,fre,2,1,5,d,3,0.049,Bfre2m1n5,NA,45
Bfre2m1n5d3,B,fre,2,1,5,d,3,0.049,Bfre2m1n5,NA,46
Bfre2m1n5d3,B,fre,2,1,5,d,3,0.049,Bfre2m1n5,NA,47
Bfre2m1n5d3,B,fre,2,1,5,d,3,0.049,Bfre2m1n5,NA,48
Bfre2m1n5d3,B,fre,2,1,5,d,3,0.049,Bfre2m1n5,NA,49
Bfre2m1n5d3,B,fre,2,1,5,d,3,0.049,Bfre2m1n5,NA,50
Bfre2m1n5d3,B,fre,2,1,5,d,3,0.049,Bfre2m1n5,NA,51
Bfre2m1n5d3,B,fre,2,1,5,d,3,0.049,Bfre2m1n5,NA,52
Bfre2m1n5d3,B,fre,2,1,5,d,3,0.049,Bfre2m1n5,NA,53
Bfre2m1n5d3,B,fre,2,1,5,d,3,0.049,Bfre2m1n5,NA,54
Bfre2m1n5d3,B,fre,2,1,5,d,3,0.049,Bfre2m1n5,NA,55
Bfre2m1n5d3,B,fre,2,1,5,d,3,0.049,Bfre2m1n5,NA,56
Bfre2m1n5d3,B,fre,2,1,5,d,3,0.049,Bfre2m1n5,NA,57
Bfre2m1n5d3,B,fre,2,1,5,d,3,0.049,Bfre2m1n5,NA,58
Bfre2m1n5d3,B,fre,2,1,5,d,3,0.049,Bfre2m1n5,NA,59
Bfre2m1n5d3,B,fre,2,1,5,d,3,0.049,Bfre2m1n5,NA,60
Bfre2m1n5d3,B,fre,2,1,5,d,3,0.049,Bfre2m1n5,NA,61
Bfre2m1n5r1,B,fre,2,1,5,r,1,0.076,Bfre2m1n5,1.458524788,1
Bfre2m1n5r1,B,fre,2,1,5,r,1,0.076,Bfre2m1n5,1.515182806,2
Bfre2m1n5r1,B,fre,2,1,5,r,1,0.076,Bfre2m1n5,1.458568037,3
Bfre2m1n5r1,B,fre,2,1,5,r,1,0.076,Bfre2m1n5,1.3888366,4
Bfre2m1n5r1,B,fre,2,1,5,r,1,0.076,Bfre2m1n5,1.43053176,5
Bfre2m1n5r1,B,fre,2,1,5,r,1,0.076,Bfre2m1n5,1.463755551,6
Bfre2m1n5r1,B,fre,2,1,5,r,1,0.076,Bfre2m1n5,1.418589692,7
Bfre2m1n5r1,B,fre,2,1,5,r,1,0.076,Bfre2m1n5,1.351646074,8
Bfre2m1n5r1,B,fre,2,1,5,r,1,0.076,Bfre2m1n5,1.403563078,9
Bfre2m1n5r1,B,fre,2,1,5,r,1,0.076,Bfre2m1n5,1.408950167,10
Bfre2m1n5r1,B,fre,2,1,5,r,1,0.076,Bfre2m1n5,1.392038376,11
Bfre2m1n5r1,B,fre,2,1,5,r,1,0.076,Bfre2m1n5,1.433574068,12
Bfre2m1n5r1,B,fre,2,1,5,r,1,0.076,Bfre2m1n5,1.427280768,13
Bfre2m1n5r1,B,fre,2,1,5,r,1,0.076,Bfre2m1n5,1.503204626,14
Bfre2m1n5r1,B,fre,2,1,5,r,1,0.076,Bfre2m1n5,1.444750752,15
Bfre2m1n5r1,B,fre,2,1,5,r,1,0.076,Bfre2m1n5,NA,16
Bfre2m1n5r1,B,fre,2,1,5,r,1,0.076,Bfre2m1n5,NA,17
Bfre2m1n5r1,B,fre,2,1,5,r,1,0.076,Bfre2m1n5,NA,18
Bfre2m1n5r1,B,fre,2,1,5,r,1,0.076,Bfre2m1n5,NA,19
Bfre2m1n5r1,B,fre,2,1,5,r,1,0.076,Bfre2m1n5,NA,20
Bfre2m1n5r1,B,fre,2,1,5,r,1,0.076,Bfre2m1n5,NA,21
Bfre2m1n5r1,B,fre,2,1,5,r,1,0.076,Bfre2m1n5,NA,22
Bfre2m1n5r1,B,fre,2,1,5,r,1,0.076,Bfre2m1n5,NA,23
Bfre2m1n5r1,B,fre,2,1,5,r,1,0.076,Bfre2m1n5,NA,24
Bfre2m1n5r1,B,fre,2,1,5,r,1,0.076,Bfre2m1n5,NA,25
Bfre2m1n5r1,B,fre,2,1,5,r,1,0.076,Bfre2m1n5,NA,26
Bfre2m1n5r1,B,fre,2,1,5,r,1,0.076,Bfre2m1n5,NA,27
Bfre2m1n5r1,B,fre,2,1,5,r,1,0.076,Bfre2m1n5,NA,28
Bfre2m1n5r1,B,fre,2,1,5,r,1,0.076,Bfre2m1n5,NA,29
Bfre2m1n5r1,B,fre,2,1,5,r,1,0.076,Bfre2m1n5,NA,30
Bfre2m1n5r1,B,fre,2,1,5,r,1,0.076,Bfre2m1n5,NA,31
Bfre2m1n5r1,B,fre,2,1,5,r,1,0.076,Bfre2m1n5,NA,32
Bfre2m1n5r1,B,fre,2,1,5,r,1,0.076,Bfre2m1n5,NA,33
Bfre2m1n5r1,B,fre,2,1,5,r,1,0.076,Bfre2m1n5,NA,34
Bfre2m1n5r1,B,fre,2,1,5,r,1,0.076,Bfre2m1n5,NA,35
Bfre2m1n5r1,B,fre,2,1,5,r,1,0.076,Bfre2m1n5,NA,36
Bfre2m1n5r1,B,fre,2,1,5,r,1,0.076,Bfre2m1n5,NA,37
Bfre2m1n5r1,B,fre,2,1,5,r,1,0.076,Bfre2m1n5,NA,38
Bfre2m1n5r1,B,fre,2,1,5,r,1,0.076,Bfre2m1n5,NA,39
Bfre2m1n5r1,B,fre,2,1,5,r,1,0.076,Bfre2m1n5,NA,40
Bfre2m1n5r1,B,fre,2,1,5,r,1,0.076,Bfre2m1n5,NA,41
Bfre2m1n5r1,B,fre,2,1,5,r,1,0.076,Bfre2m1n5,NA,42
Bfre2m1n5r1,B,fre,2,1,5,r,1,0.076,Bfre2m1n5,NA,43
Bfre2m1n5r1,B,fre,2,1,5,r,1,0.076,Bfre2m1n5,NA,44
Bfre2m1n5r1,B,fre,2,1,5,r,1,0.076,Bfre2m1n5,NA,45
Bfre2m1n5r1,B,fre,2,1,5,r,1,0.076,Bfre2m1n5,NA,46
Bfre2m1n5r1,B,fre,2,1,5,r,1,0.076,Bfre2m1n5,NA,47
Bfre2m1n5r1,B,fre,2,1,5,r,1,0.076,Bfre2m1n5,NA,48
Bfre2m1n5r1,B,fre,2,1,5,r,1,0.076,Bfre2m1n5,NA,49
Bfre2m1n5r1,B,fre,2,1,5,r,1,0.076,Bfre2m1n5,NA,50
Bfre2m1n5r1,B,fre,2,1,5,r,1,0.076,Bfre2m1n5,NA,51
Bfre2m1n5r1,B,fre,2,1,5,r,1,0.076,Bfre2m1n5,NA,52
Bfre2m1n5r1,B,fre,2,1,5,r,1,0.076,Bfre2m1n5,NA,53
Bfre2m1n5r1,B,fre,2,1,5,r,1,0.076,Bfre2m1n5,NA,54
Bfre2m1n5r1,B,fre,2,1,5,r,1,0.076,Bfre2m1n5,NA,55
Bfre2m1n5r1,B,fre,2,1,5,r,1,0.076,Bfre2m1n5,NA,56
Bfre2m1n5r1,B,fre,2,1,5,r,1,0.076,Bfre2m1n5,NA,57
Bfre2m1n5r1,B,fre,2,1,5,r,1,0.076,Bfre2m1n5,NA,58
Bfre2m1n5r1,B,fre,2,1,5,r,1,0.076,Bfre2m1n5,NA,59
Bfre2m1n5r1,B,fre,2,1,5,r,1,0.076,Bfre2m1n5,NA,60
Bfre2m1n5r1,B,fre,2,1,5,r,1,0.076,Bfre2m1n5,NA,61
Bfre2m1n5r2,B,fre,2,1,5,r,2,0.08,Bfre2m1n5,1.625738366,1
Bfre2m1n5r2,B,fre,2,1,5,r,2,0.08,Bfre2m1n5,1.649808564,2
Bfre2m1n5r2,B,fre,2,1,5,r,2,0.08,Bfre2m1n5,1.635406822,3
Bfre2m1n5r2,B,fre,2,1,5,r,2,0.08,Bfre2m1n5,1.597819713,4
Bfre2m1n5r2,B,fre,2,1,5,r,2,0.08,Bfre2m1n5,1.618497256,5
Bfre2m1n5r2,B,fre,2,1,5,r,2,0.08,Bfre2m1n5,1.602880244,6
Bfre2m1n5r2,B,fre,2,1,5,r,2,0.08,Bfre2m1n5,1.548782523,7
Bfre2m1n5r2,B,fre,2,1,5,r,2,0.08,Bfre2m1n5,1.608696705,8
Bfre2m1n5r2,B,fre,2,1,5,r,2,0.08,Bfre2m1n5,1.567408506,9
Bfre2m1n5r2,B,fre,2,1,5,r,2,0.08,Bfre2m1n5,1.566521353,10
Bfre2m1n5r2,B,fre,2,1,5,r,2,0.08,Bfre2m1n5,1.653667876,11
Bfre2m1n5r2,B,fre,2,1,5,r,2,0.08,Bfre2m1n5,1.655096879,12
Bfre2m1n5r2,B,fre,2,1,5,r,2,0.08,Bfre2m1n5,1.571627058,13
Bfre2m1n5r2,B,fre,2,1,5,r,2,0.08,Bfre2m1n5,NA,14
Bfre2m1n5r2,B,fre,2,1,5,r,2,0.08,Bfre2m1n5,NA,15
Bfre2m1n5r2,B,fre,2,1,5,r,2,0.08,Bfre2m1n5,NA,16
Bfre2m1n5r2,B,fre,2,1,5,r,2,0.08,Bfre2m1n5,NA,17
Bfre2m1n5r2,B,fre,2,1,5,r,2,0.08,Bfre2m1n5,NA,18
Bfre2m1n5r2,B,fre,2,1,5,r,2,0.08,Bfre2m1n5,NA,19
Bfre2m1n5r2,B,fre,2,1,5,r,2,0.08,Bfre2m1n5,NA,20
Bfre2m1n5r2,B,fre,2,1,5,r,2,0.08,Bfre2m1n5,NA,21
Bfre2m1n5r2,B,fre,2,1,5,r,2,0.08,Bfre2m1n5,NA,22
Bfre2m1n5r2,B,fre,2,1,5,r,2,0.08,Bfre2m1n5,NA,23
Bfre2m1n5r2,B,fre,2,1,5,r,2,0.08,Bfre2m1n5,NA,24
Bfre2m1n5r2,B,fre,2,1,5,r,2,0.08,Bfre2m1n5,NA,25
Bfre2m1n5r2,B,fre,2,1,5,r,2,0.08,Bfre2m1n5,NA,26
Bfre2m1n5r2,B,fre,2,1,5,r,2,0.08,Bfre2m1n5,NA,27
Bfre2m1n5r2,B,fre,2,1,5,r,2,0.08,Bfre2m1n5,NA,28
Bfre2m1n5r2,B,fre,2,1,5,r,2,0.08,Bfre2m1n5,NA,29
Bfre2m1n5r2,B,fre,2,1,5,r,2,0.08,Bfre2m1n5,NA,30
Bfre2m1n5r2,B,fre,2,1,5,r,2,0.08,Bfre2m1n5,NA,31
Bfre2m1n5r2,B,fre,2,1,5,r,2,0.08,Bfre2m1n5,NA,32
Bfre2m1n5r2,B,fre,2,1,5,r,2,0.08,Bfre2m1n5,NA,33
Bfre2m1n5r2,B,fre,2,1,5,r,2,0.08,Bfre2m1n5,NA,34
Bfre2m1n5r2,B,fre,2,1,5,r,2,0.08,Bfre2m1n5,NA,35
Bfre2m1n5r2,B,fre,2,1,5,r,2,0.08,Bfre2m1n5,NA,36
Bfre2m1n5r2,B,fre,2,1,5,r,2,0.08,Bfre2m1n5,NA,37
Bfre2m1n5r2,B,fre,2,1,5,r,2,0.08,Bfre2m1n5,NA,38
Bfre2m1n5r2,B,fre,2,1,5,r,2,0.08,Bfre2m1n5,NA,39
Bfre2m1n5r2,B,fre,2,1,5,r,2,0.08,Bfre2m1n5,NA,40
